Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Duration_ms,Finneas O'Connell,J. Cole,Juicy J,Ludwig Göransson,Mike Dean,Ricky Reed,Terrace Martin,Yeti Beats,A$AP Rocky,Big Thief,Billie Eilish,Chance the Rapper,Daft Punk,Drake,Dua Lipa,Halsey,Radiohead,Shawn Mendes,Travis Scott,Vampire Weekend
9.0,0.2371766589999999,-8.087591258605174,0.154,0.124251499,0.0010612079999999,0.755,94.988,224936.84821203543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.476379541,-4.957,0.119,0.0267308989999999,0.001442897,0.568,193.877,173196.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7685752960000001,-3.728,0.144,3.796416e-06,0.0676866747938969,0.721,129.79,222214.82520847034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.307546875,-5.999,0.09530691255558252,0.0730346319999999,0.0008792179119999,0.678,96.797,167474.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.3130468390000001,-5.036,0.0379,2.2425768e-05,0.023319719365518802,0.892,130.02,193493.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.4168327229999999,-7.217,0.0824853516262044,0.12045153556397835,0.002000376,0.325,129.97,200769.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.487443403,-5.438,0.0369,0.0136519189999999,0.0001931005519999,0.945,120.039,161000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2149217989999999,-5.99,0.0877,0.1851929999999999,0.016174199883522703,0.557,129.96,219188.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.1961229409999999,-10.546,0.371,0.2106448749999999,0.0011576249999999,0.5454730868195174,134.658,94253.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.1176489999999999,-8.892,0.09712459809911232,0.0679173119999999,0.000697864103,0.665,120.6425167802301,222813.68199532895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.177504328,-7.744,0.137,0.010218313,0.001481544,0.574,94.976,187307.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.143055667,-8.773,0.404,0.099897344,0.0005948233209999,0.382,79.972,169320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.122763473,-7.914,0.352,0.170031464,0.0006607763109999,0.459,84.499,228413.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.1871492479999999,-9.98,0.116,0.2143521983486424,0.0002609171189999,0.232,82.51,161743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.1183707709999999,-9.013,0.541,0.028372625,0.001092727,0.724,123.958,222533.46041822486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.282300416,-6.842309274167339,0.203,0.000220348864,0.029129085428506576,0.405,121.67441297389318,201333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.3201897623077485,-6.735,0.295,0.05105047146458368,0.03334379977849479,0.54,81.988,164133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.085184,-6.587,0.0594,0.12615429972247266,0.000611960049,0.436,111.014,168811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.152273304,-6.347,0.0709,0.033698267,0.01319241486605903,0.631,121.91703206853347,222782.2099992936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.3429999999999999,-5.81,0.0406,5.735338999999999e-06,0.000557441767,0.296,122.031,222792.65953642013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.030080231,-10.012,0.0285,0.456533,0.000529475129,0.0767,56.993,306440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.3981220195932104,-6.504,0.0416,0.003944312,0.001295029,0.701,120.318,273427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.151419437,-14.032,0.0472,0.1071718749999999,0.0129778749999999,0.607,122.262,228467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.3701462319999999,-5.941,0.196,0.000240641848,0.037563296547795035,0.64,124.52474997126228,234701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.3874204889999999,-6.56,0.0573,0.083453453,0.0007991787519999,0.469,110.055,251029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.088121125,-7.202,0.0305,0.0486271249999999,0.002197,0.272,118.05816152844677,222719.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.21592379787337868,-8.051,0.0328,0.806954491,0.000368601813,0.37301586750133064,137.466,156000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.0,0.445943744,-4.341,0.10767173699688784,0.038272753,0.004173281,0.761,124.27965894259039,237627.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.4837366250000001,-7.768,0.161,0.004173281,0.002000376,0.785,106.002,217547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.5884804719999999,-4.3296230128766915,0.1043707926626479,0.0261980729999999,0.000219256227,0.933,145.995,179339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.085184,-8.360788246277314,0.0742,0.008242408,0.035611289,0.373,74.963,188709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,0.49453831942669585,-2.409,0.0457,0.0694265309999999,0.05184779700135028,0.866,77.01,165821.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,0.5821828749999999,-3.096,0.214,0.000731432701,0.0246421709999999,0.5766995107224433,167.884,219127.05761948283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.3732479999999999,-4.223,0.0987,0.056181887,0.0001700314639999,0.84,173.906,193112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.2074746879999999,-6.388,0.0539,0.010360232,0.0003826571759999,0.549,126.914,180066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,0.658503,-3.681,0.09038772118719336,0.0004118307839999,0.0417819229999999,0.88,74.973,185427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.3415320989999999,-6.293826014825342,0.111,0.0030486249999999,0.003869893,0.277,119.75290320886671,187594.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.487443403,-4.999,0.0502,0.03454201606665512,0.0029859839999999,0.409,123.979,164490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.1901093749999999,-6.478,0.029,1.1390625e-05,0.0011248639999999,0.188,90.037,183414.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.37292763639326026,-5.199,0.0544,2.4137569e-05,0.000743677416,0.429,122.963,222729.29558624676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.561515625,-5.208251632860152,0.044,0.0004286610639999,0.004330747,0.574,127.43851058716474,147750.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.3594254309999999,-4.826,0.09725373210954238,0.000418508992,0.011543176,0.556,89.988,225441.7840655169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.5373677969999998,-4.177,0.112,5.9776471000000014e-05,0.0030486249999999,0.6008813616376472,100.1,224632.99097273196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.447697125,-4.728,0.0445,1.47197952e-07,0.065939264,0.595,116.104,223302.33668208023,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.4162252250953522,-5.862,0.0672,5.358263299999999e-05,0.0003242427029999,0.726,126.064,163810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.290117528,-5.034,0.10443383594483176,8.365426999999998e-06,0.001520875,0.289,124.772,171926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.4185089919999999,-4.656,0.0364,0.0002967409629999,0.0001961229409999,0.469,120.033,142019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.259694072,-7.746,0.0736,0.0031121359999999,0.000806954491,0.459,126.03,182857.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.31148133258956584,-6.196012475072719,0.1284349302691234,1.8609625e-05,0.0005738561909999,0.428,126.021,222450.3942085643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.138188413,-8.063,0.137,1.26506008e-07,0.000743677416,0.274,119.975,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.096071912,-12.248,0.12401306980978805,0.0002708400229999,0.001295029,0.382,150.003,220316.00318688466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.121287375,-5.724,0.321,0.038296233316227446,0.0011248639999999,0.628,80.972,226151.66319252472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.159220088,-7.078,0.15,0.0008279360189999,0.0016851589999999,0.16,129.97,101965.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.2303463969999999,-9.395,0.0514,7.8953589e-05,0.0030486249999999,0.691,116.6938312749785,120505.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.101194696,-8.946,0.301,0.000122023936,0.0011248639999999,0.556,80.942,137813.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.133432831,-9.62,0.216,0.004019679,0.0016851589999999,0.5622028746602342,130.058,136680.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.294079625,-5.58,0.1059131976227967,3.827275300000001e-08,0.0033079489999999,0.542,114.937,118049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.3190155661084389,-8.7,0.0369,0.14598520412127913,0.0034429509999999,0.669,130.088,222048.4450777191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.1064964239999999,-6.663,0.0351,0.2192562269999999,0.001331,0.5337550136775726,127.904,196280.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.053157376,-9.77,0.0288,0.525557943,0.0012597119999999,0.538,139.995,224573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.3986235215662056,-5.942,0.0346,8.628014080000002e-07,0.010360232,0.588,122.05894939064773,231213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.674526133,-5.656,0.0329,0.010648,0.000483736625,0.6810139525015521,144.877,173360.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.5800937039999998,-4.995371880924129,0.0275,0.016841295247185556,0.04950546969091193,0.593,123.61828339145539,215547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.2095845839999999,-6.408,0.0325,0.002197,0.001520875,0.192,123.932,244107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.40471616257696097,-5.222,0.0285,0.005000211,0.03545355031974371,0.385,122.53807940716243,233200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.000955671625,-12.071,0.0619,0.748613312,0.000941192,0.321,111.5714924982405,216720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.4837366250000001,-5.382801470787202,0.0259,0.0016851589999999,0.000761048497,0.541,110.001,220200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.3377416456980933,-7.005,0.0386,0.0003670616959999,0.001815848,0.284,125.046,217440.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.559476224,-5.325132303680901,0.08988723080966254,1.3651919e-11,0.0003810781249999,0.4,157.92,302147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.5024598750000001,-5.4792855960376885,0.302,8.118273699999999e-08,0.05077744596279353,0.31,153.99,214373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.3671766351387282,-4.767,0.09441855065521118,0.000644972544,0.03458212590290839,0.313,88.995,222360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.2371766589999999,-5.246,0.09244315166806992,0.008365427,0.018609625,0.426,136.069,243773.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.3779330669999999,-4.804,0.0323,0.030371328,0.001404928,0.6253319925385273,102.003,156187.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.5062615730000001,-5.386,0.10264905182804258,0.035287552,0.000425259008,0.296,110.049,235733.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.8412323839999998,-4.721,0.157,-0.058016996251295264,0.0028032209999999,0.725,170.484,324707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.5990771069999999,-4.374,0.0429,0.000219256227,0.0002901175279999,0.542,124.44494157575211,236400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.7610484970000001,-3.227,0.0773,-0.08154799813963978,0.035611289,0.704,116.029,198000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.676836152,-4.592,0.0827,3.579110000000001e-07,0.000748613312,0.744,199.844,252443.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.6562349089999999,-3.891,0.0271,2.0971520000000006e-09,0.0002848903119999,0.561,131.988,208000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.42086191702305664,-3.124,0.0346,0.000138188413,0.03255119344136113,0.23,121.59928049448767,222907.5312933702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.296740963,-6.612,0.0278,0.0050884479999999,0.0033749999999999,0.258,115.15456587594224,239707.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.487443403,-4.816,0.0486,0.04279785780410225,0.046683616378900505,0.393,163.865,226800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.45470367404055795,-4.51,0.0325,1.4886936000000002e-05,0.03713062955793097,0.504,158.026,239280.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.8095575680000001,-3.254,0.076,2.0346417e-05,0.8986321249999999,0.231,102.934,234547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.5697227889999998,-3.706,0.0418,-0.022001463781835165,0.0029859839999999,0.429,131.945,208600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.5353873280000001,-4.275,0.0326,-0.013840785386567411,0.011543176,0.756,91.018,233787.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3594254309999999,-4.083,0.0549,0.053157376,0.8465905359999998,0.259,75.576,223400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.5433384959999998,-3.412,0.0556,0.000756058031,0.000887503681,0.399,106.962,204973.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4552221179469107,-4.898,0.0608,0.045882712,8.9915392e-05,0.5357555360642479,173.281,209157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0248970879999999,-7.1,0.05601317891166803,0.7635519440000001,0.0016430319999999,0.472,135.624,209482.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.3342553839999999,-4.915,0.11008154739537103,0.014348907,0.006331625,0.356,120.68573400327197,214960.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.4893038720000001,-2.372,0.0324,0.000295408296,0.034012224,0.233,89.993,206039.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.32952650765252767,-7.243,0.0744,0.310288733,0.0037238749999999,0.511,203.155,223452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.5332178532544135,-2.209,0.0525,0.0004800486869999,0.03891688027918519,0.856,114.029,233413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.315821241,-2.979,0.0377,1.8191447e-05,0.02457171467309176,0.229,85.044,225903.25475133312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.683797841,-2.898,0.0679,0.036264691,0.0036522639999999,0.6182444934596563,95.08,220027.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.4047276484202088,-5.692357678850163,0.0674,0.000393832837,0.0417819229999999,0.5836044026804761,139.889,167747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.257259456,-11.132,0.908,0.101847563,0.060236288,0.646,138.379,192360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.5197184640000001,-10.327,0.956,0.2043364689999999,0.3548949119999999,0.314,172.743,200093.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.0,0.133432831,-11.98,0.938,0.019683,0.008365427,0.607,128.54196328487623,222078.465246449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.130323843,-11.552,0.938,0.1119801679999999,0.004826809,0.746,79.422,187640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.1931005519999999,-10.976,0.951,0.06543528321420437,0.009663597,0.644,79.396,195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.241804367,-10.619,0.922,0.020123648,0.0136519189999999,0.704,119.167,191360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
